locus_tag	uniprot_id	string_protein_id
PV_ATCC8482_01555	A6L0G8	435590.BVU_1495
PV_ATCC8482_01556	A6L0G9	435590.BVU_1496
PV_ATCC8482_01557	A6L0H0	435590.BVU_1497
PV_ATCC8482_01558	A6L0H1	435590.BVU_1498
PV_ATCC8482_01559	A6L0H2	435590.BVU_1499
PV_ATCC8482_01560	A6L0H3	435590.BVU_1500
PV_ATCC8482_01561	A6L0H4	435590.BVU_1501
PV_ATCC8482_01562	A6L0H5	435590.BVU_1502
PV_ATCC8482_01563		435590.BVU_0644
PV_ATCC8482_01564	A6L0H6	435590.BVU_1503
PV_ATCC8482_01565	A6L0H7	435590.BVU_1504
PV_ATCC8482_01566	A6L0H8	435590.BVU_1505
PV_ATCC8482_01567	A6L0H9	435590.BVU_1506
PV_ATCC8482_01568	A6L0I0	435590.BVU_1507
PV_ATCC8482_01569	A6L0I1	435590.BVU_1508
PV_ATCC8482_01570	A6L0I2	435590.BVU_1509
PV_ATCC8482_01571	A6L0I3	435590.BVU_1510
PV_ATCC8482_01572		435590.BVU_0768
PV_ATCC8482_01573		435590.BVU_0353
PV_ATCC8482_01574	A6L0I6	435590.BVU_1513
PV_ATCC8482_01575	A6L0I7	435590.BVU_1514
PV_ATCC8482_01576	A6L0I8	435590.BVU_1515
PV_ATCC8482_01578		435590.BVU_0717
PV_ATCC8482_01579	A6L0J0	435590.BVU_1517
PV_ATCC8482_01580	A6L0J1	435590.BVU_1518
PV_ATCC8482_01581	A6L0J2	435590.BVU_1519
PV_ATCC8482_01582	A6L0J3	435590.BVU_1520
PV_ATCC8482_01583	A6KYA4	435590.BVU_1521
PV_ATCC8482_01584	A6L0J5	435590.BVU_1522
PV_ATCC8482_01587	A6L0J6	435590.BVU_1523
PV_ATCC8482_01588	A6KYA0	435590.BVU_1524
PV_ATCC8482_01589	A6L0J8	435590.BVU_1525
PV_ATCC8482_01591	A6L0K0	435590.BVU_1527
PV_ATCC8482_01592	A6L0K1	435590.BVU_1528
PV_ATCC8482_01593	A6KY97	435590.BVU_0705
PV_ATCC8482_01594	A6L0K3	435590.BVU_1530
PV_ATCC8482_01595	A6L0K4	435590.BVU_1531
PV_ATCC8482_01596	A6L0K5	435590.BVU_1532
PV_ATCC8482_01597	A6L0K6	435590.BVU_0701
PV_ATCC8482_01598	A6KY92	435590.BVU_0700
PV_ATCC8482_01599	A6KY90	435590.BVU_0698
PV_ATCC8482_01600	A6KY89	435590.BVU_0697
PV_ATCC8482_01601	A6KY88	435590.BVU_0696
PV_ATCC8482_01602	A6KY87	435590.BVU_0695
PV_ATCC8482_01603	A6KY86	435590.BVU_0694
PV_ATCC8482_01604	A6KY85	435590.BVU_0693
PV_ATCC8482_01605	A6KY84	435590.BVU_0692
PV_ATCC8482_01606	A6KY83	435590.BVU_0691
PV_ATCC8482_01607	A6KY82	435590.BVU_0690
PV_ATCC8482_01608	A6KY81	435590.BVU_0689
PV_ATCC8482_01609	A6KY80	435590.BVU_0688
PV_ATCC8482_01610	A6KY79	435590.BVU_0687
PV_ATCC8482_01611	A6KY78	435590.BVU_0686
PV_ATCC8482_01614	A6KY76	435590.BVU_0684
PV_ATCC8482_01615	A6KY75	435590.BVU_0683
PV_ATCC8482_01616	A6KY74	435590.BVU_0682
PV_ATCC8482_01617	A6KY73	435590.BVU_0681
PV_ATCC8482_01618	A6KY72	435590.BVU_0680
PV_ATCC8482_01619	A6KY71	435590.BVU_0679
PV_ATCC8482_01620	A6KY70	435590.BVU_0678
PV_ATCC8482_01621	A6L267	435590.BVU_0677
PV_ATCC8482_01622	A6L0N1	435590.BVU_1558
PV_ATCC8482_01623	A6L0N2	435590.BVU_1559
PV_ATCC8482_01624	A6L0N3	435590.BVU_1560
PV_ATCC8482_01625	A6L0N4	435590.BVU_1561
PV_ATCC8482_01626	A6L0N5	435590.BVU_1562
PV_ATCC8482_01627	A6L0N6	435590.BVU_1563
PV_ATCC8482_01628	A6L0N7	435590.BVU_1564
PV_ATCC8482_01629	A6L0N8	435590.BVU_1565
PV_ATCC8482_01630	A6L0N9	435590.BVU_1566
PV_ATCC8482_01631	A6L0P0	435590.BVU_1567
PV_ATCC8482_01632	A6L0P1	435590.BVU_1568
PV_ATCC8482_01633	A6L0P2	435590.BVU_1569
PV_ATCC8482_01634	A6L0P3	435590.BVU_1570
PV_ATCC8482_01635	A6L0P4	435590.BVU_1571
PV_ATCC8482_01636	A6L0P5	435590.BVU_1572
PV_ATCC8482_01637	A6L0P6	435590.BVU_1573
PV_ATCC8482_01638	A6L0P7	435590.BVU_1574
PV_ATCC8482_01639	A6L0P8	435590.BVU_1575
PV_ATCC8482_01640	A6L0P9	435590.BVU_1576
PV_ATCC8482_01641	A6L0Q0	435590.BVU_1577
PV_ATCC8482_01642	A6L0Q1	435590.BVU_1578
PV_ATCC8482_01644	A6L0Q3	435590.BVU_1580
PV_ATCC8482_01645	A6L0Q4	435590.BVU_1581
PV_ATCC8482_01646	A6L0Q5	435590.BVU_1582
PV_ATCC8482_01647	A6L0Q6	435590.BVU_1583
PV_ATCC8482_01648	A6L0Q7	435590.BVU_1584
PV_ATCC8482_01651	A6L0Q9	435590.BVU_1586
PV_ATCC8482_01652	A6L0R0	435590.BVU_1587
PV_ATCC8482_01654	A6L0R2	435590.BVU_1589
PV_ATCC8482_01655	A6L0R3	435590.BVU_1590
PV_ATCC8482_01657	A6L0R6	435590.BVU_1593
PV_ATCC8482_01658	A6L0R8	435590.BVU_1595
PV_ATCC8482_01659	A6L0R9	435590.BVU_1596
PV_ATCC8482_01660	A6L0S0	435590.BVU_1597
PV_ATCC8482_01661	A6L0S1	435590.BVU_1598
PV_ATCC8482_01662	A6L0S2	435590.BVU_1599
PV_ATCC8482_01664	A6L0S3	435590.BVU_1601
PV_ATCC8482_01665	A6L0S4	435590.BVU_1602
PV_ATCC8482_01666	A6L0S5	435590.BVU_1603
PV_ATCC8482_01667	A6L0S6	435590.BVU_1604
PV_ATCC8482_01668	A6L0S7	435590.BVU_1605
PV_ATCC8482_01669	A6L0S8	435590.BVU_1606
PV_ATCC8482_01670	A6L0S9	435590.BVU_1607
PV_ATCC8482_01676	A6L0T1	435590.BVU_1614
PV_ATCC8482_01677	A6L0T2	435590.BVU_1615
PV_ATCC8482_01678	A6L0T3	435590.BVU_1616
PV_ATCC8482_01679	A6L0T4	435590.BVU_1617
PV_ATCC8482_01680	A6L0T5	435590.BVU_1618
PV_ATCC8482_01681	A6L0T6	435590.BVU_1619
PV_ATCC8482_01682	A6L0T7	435590.BVU_1620
PV_ATCC8482_01683	A6L0T8	435590.BVU_1621
PV_ATCC8482_01684	A6L0T9	435590.BVU_1622
PV_ATCC8482_01685	A6L0U0	435590.BVU_1623
PV_ATCC8482_01686	A6L0U1	435590.BVU_1624
PV_ATCC8482_01687	A6L0U2	435590.BVU_1625
PV_ATCC8482_01688	A6L0U3	435590.BVU_1626
PV_ATCC8482_01689	A6L0U4	435590.BVU_1627
PV_ATCC8482_01690	A6L0U5	435590.BVU_1628
PV_ATCC8482_01691	A6L0U6	435590.BVU_1629
PV_ATCC8482_01692	A6L0U7	435590.BVU_1630
PV_ATCC8482_01694	A6L0U9	435590.BVU_1632
PV_ATCC8482_01695	A6L0V0	435590.BVU_1633
PV_ATCC8482_01696	A6L0V1	435590.BVU_1634
PV_ATCC8482_01697	A6L0V2	435590.BVU_1635
PV_ATCC8482_01698	A6L0V3	435590.BVU_1636
PV_ATCC8482_01699	A6L0V4	435590.BVU_1637
PV_ATCC8482_01700	A6L0V5	435590.BVU_1638
PV_ATCC8482_01701	A6L0V6	435590.BVU_1639
PV_ATCC8482_01702	A6L0V7	435590.BVU_1640
PV_ATCC8482_01703	A6L0V8	435590.BVU_1641
PV_ATCC8482_01704	A6L0V9	435590.BVU_1642
PV_ATCC8482_01705	A6L0W0	435590.BVU_1643
PV_ATCC8482_01707	A6L0W1	435590.BVU_1644
PV_ATCC8482_01708	A6L0W2	435590.BVU_1645
PV_ATCC8482_01709	A6L0W3	435590.BVU_1646
PV_ATCC8482_01710	A6L0W4	435590.BVU_1647
PV_ATCC8482_01711	A6L0W5	435590.BVU_1648
PV_ATCC8482_01712	A6L0W6	435590.BVU_1649
PV_ATCC8482_01713	A6L0W7	435590.BVU_1650
PV_ATCC8482_01714	A6L0W8	435590.BVU_1651
PV_ATCC8482_01715	A6L0W9	435590.BVU_1652
PV_ATCC8482_01716	A6L0X0	435590.BVU_1653
PV_ATCC8482_01717	A6L0X1	435590.BVU_1654
PV_ATCC8482_01718	A6L0X2	435590.BVU_1655
PV_ATCC8482_01719	A6L0X3	435590.BVU_1656
PV_ATCC8482_01720	A6L0X4	435590.BVU_1657
PV_ATCC8482_01721	A6L0X5	435590.BVU_1658
PV_ATCC8482_01722	A6L0X6	435590.BVU_1659
PV_ATCC8482_01723	A6L0X7	435590.BVU_1660
PV_ATCC8482_01724	A6L0X8	435590.BVU_1661
PV_ATCC8482_01725	A6L0X9	435590.BVU_1662
PV_ATCC8482_01726	A6L0Y0	435590.BVU_1663
PV_ATCC8482_01727	A6L0Y1	435590.BVU_1664
PV_ATCC8482_01728	A6L0Y2	435590.BVU_1665
PV_ATCC8482_01729	A6L0Y3	435590.BVU_1666
PV_ATCC8482_01730	A6L0Y4	435590.BVU_1667
PV_ATCC8482_01731	A6L0Y5	435590.BVU_1668
PV_ATCC8482_01732	A6L0Y6	435590.BVU_1669
PV_ATCC8482_01734	A6L0Y7	435590.BVU_1670
PV_ATCC8482_01735	A6L0Y8	435590.BVU_1671
PV_ATCC8482_01736	A6L0Y9	435590.BVU_1672
PV_ATCC8482_01737	A6L0Z0	435590.BVU_1673
PV_ATCC8482_01738	A6L0Z1	435590.BVU_1674
PV_ATCC8482_01739	A6L0Z2	435590.BVU_1675
PV_ATCC8482_01740	A6L0Z3	435590.BVU_1676
PV_ATCC8482_01741	A6L0Z4	435590.BVU_1677
PV_ATCC8482_01742	A6L0Z5	435590.BVU_1678
PV_ATCC8482_01743	A6L0Z6	435590.BVU_1679
PV_ATCC8482_01744	A6L0Z7	435590.BVU_1680
PV_ATCC8482_01745	A6L0Z8	435590.BVU_1681
PV_ATCC8482_01746	A6L0Z9	435590.BVU_1682
PV_ATCC8482_01747	A6L100	435590.BVU_1683
PV_ATCC8482_01748	A6L101	435590.BVU_1684
PV_ATCC8482_01749	A6L102	435590.BVU_1685
PV_ATCC8482_01750	A6L103	435590.BVU_1686
PV_ATCC8482_01751	A6L104	435590.BVU_1687
PV_ATCC8482_01752	A6L105	435590.BVU_1688
PV_ATCC8482_01753	A6L106	435590.BVU_1689
PV_ATCC8482_01754		435590.BVU_1690
PV_ATCC8482_01755		435590.BVU_1691
PV_ATCC8482_01756	A6L109	435590.BVU_1692
PV_ATCC8482_01757	A6L110	435590.BVU_1693
PV_ATCC8482_01763	A6L112	435590.BVU_1700
PV_ATCC8482_01764	A6L113	435590.BVU_1701
PV_ATCC8482_01765	A6L114	435590.BVU_1702
PV_ATCC8482_01766	A6L115	435590.BVU_1703
PV_ATCC8482_01767	A6L116	435590.BVU_1704
PV_ATCC8482_01769	A6L117	435590.BVU_1705
PV_ATCC8482_01770	A6L118	435590.BVU_1706
PV_ATCC8482_01772	A6L120	435590.BVU_1708
PV_ATCC8482_01773	A6L121	435590.BVU_1709
PV_ATCC8482_01774	A6L122	435590.BVU_1710
PV_ATCC8482_01776	A6L123	435590.BVU_1711
PV_ATCC8482_01777	A6L124	435590.BVU_1712
PV_ATCC8482_01778	A6L125	435590.BVU_1713
PV_ATCC8482_01780	A6L126	435590.BVU_1714
PV_ATCC8482_01781	A6L127	435590.BVU_1715
PV_ATCC8482_01782	A6L128	435590.BVU_1716
PV_ATCC8482_01783	A6L129	435590.BVU_1717
PV_ATCC8482_01785	A6L130	435590.BVU_1718
PV_ATCC8482_01786	A6L131	435590.BVU_1719
PV_ATCC8482_01787	A6KWF9	435590.BVU_0035
PV_ATCC8482_01788	A6KXC4	435590.BVU_0369
PV_ATCC8482_01789	A6L134	435590.BVU_1722
PV_ATCC8482_01790	A6L135	435590.BVU_1723
PV_ATCC8482_01791	A6L136	435590.BVU_1724
PV_ATCC8482_01792	A6L137	435590.BVU_1725
PV_ATCC8482_01793	A6L138	435590.BVU_1726
PV_ATCC8482_01794	A6L139	435590.BVU_1727
PV_ATCC8482_01795	A6L140	435590.BVU_1728
PV_ATCC8482_01796	A6L141	435590.BVU_1729
PV_ATCC8482_01797	A6L142	435590.BVU_1730
PV_ATCC8482_01798	A6L143	435590.BVU_1731
PV_ATCC8482_01799	A6L144	435590.BVU_1732
PV_ATCC8482_01800	A6L145	435590.BVU_1733
PV_ATCC8482_01801	A6L146	435590.BVU_1734
PV_ATCC8482_01802	A6L147	435590.BVU_1735
PV_ATCC8482_01803	A6L148	435590.BVU_1736
PV_ATCC8482_01804	A6L149	435590.BVU_1737
PV_ATCC8482_01806	A6L150	435590.BVU_1738
PV_ATCC8482_01807	A6L151	435590.BVU_1739
PV_ATCC8482_01809	A6L152	435590.BVU_1740
PV_ATCC8482_01810	A6L153	435590.BVU_1741
PV_ATCC8482_01811	A6L154	435590.BVU_1742
PV_ATCC8482_01812	A6L155	435590.BVU_1743
PV_ATCC8482_01813	A6L156	435590.BVU_1744
PV_ATCC8482_01814	A6L157	435590.BVU_1745
PV_ATCC8482_01815	A6L158	435590.BVU_1746
PV_ATCC8482_01816	A6L159	435590.BVU_1747
PV_ATCC8482_01817	A6L160	435590.BVU_1748
PV_ATCC8482_01818	A6L161	435590.BVU_1749
PV_ATCC8482_01819	A6L162	435590.BVU_1750
PV_ATCC8482_01820	A6L163	435590.BVU_1751
PV_ATCC8482_01821	A6L164	435590.BVU_1752
PV_ATCC8482_01822	A6L165	435590.BVU_1753
PV_ATCC8482_01823	A6L166	435590.BVU_1754
PV_ATCC8482_01824	A6L167	435590.BVU_1755
PV_ATCC8482_01825	A6L168	435590.BVU_1756
PV_ATCC8482_01826	A6L169	435590.BVU_1757
PV_ATCC8482_01827	A6L170	435590.BVU_1758
PV_ATCC8482_01828	A6L171	435590.BVU_1759
PV_ATCC8482_01829	A6L172	435590.BVU_1760
PV_ATCC8482_01830	A6L173	435590.BVU_1761
PV_ATCC8482_01831	A6L174	435590.BVU_1762
PV_ATCC8482_01832	A6L175	435590.BVU_1763
PV_ATCC8482_01833	A6L176	435590.BVU_1764
PV_ATCC8482_01834	A6L177	435590.BVU_1765
PV_ATCC8482_01835	A6L178	435590.BVU_1766
PV_ATCC8482_01837	A6L179	435590.BVU_1767
PV_ATCC8482_01838	A6L180	435590.BVU_1768
PV_ATCC8482_01839	A6L181	435590.BVU_1769
PV_ATCC8482_01840	A6L182	435590.BVU_1770
PV_ATCC8482_01842	A6L183	435590.BVU_1771
PV_ATCC8482_01843	A6L184	435590.BVU_1772
PV_ATCC8482_01844	A6L185	435590.BVU_1773
PV_ATCC8482_01845	A6L186	435590.BVU_1774
PV_ATCC8482_01846	A6L187	435590.BVU_1775
PV_ATCC8482_01847	A6L188	435590.BVU_1776
PV_ATCC8482_01848	A6L189	435590.BVU_1777
PV_ATCC8482_01849	A6L191	435590.BVU_1779
PV_ATCC8482_01850	A6L192	435590.BVU_1780
PV_ATCC8482_01851	A6L193	435590.BVU_1781
PV_ATCC8482_01852	A6L194	435590.BVU_1782
PV_ATCC8482_01853	A6L195	435590.BVU_1783
PV_ATCC8482_01854	A6L196	435590.BVU_1784
PV_ATCC8482_01855	A6L197	435590.BVU_1785
PV_ATCC8482_01856	A6L198	435590.BVU_1786
PV_ATCC8482_01857	A6L199	435590.BVU_1787
PV_ATCC8482_01858	A6L1A0	435590.BVU_1788
PV_ATCC8482_01859	A6L1A1	435590.BVU_1789
PV_ATCC8482_01860	A6L1A2	435590.BVU_1790
PV_ATCC8482_01861	A6L1A3	435590.BVU_1791
PV_ATCC8482_01862	A6L1A4	435590.BVU_1792
PV_ATCC8482_01863	A6L1A5	435590.BVU_1793
PV_ATCC8482_01864	A6L1A6	435590.BVU_1794
PV_ATCC8482_01865	A6L1A7	435590.BVU_1795
PV_ATCC8482_01866	A6L1A8	435590.BVU_1796
PV_ATCC8482_01867	A6L1A9	435590.BVU_1797
PV_ATCC8482_01868	A6L1B0	435590.BVU_1798
PV_ATCC8482_01869	A6L1B1	435590.BVU_1799
PV_ATCC8482_01870	A6L1B2	435590.BVU_1800
PV_ATCC8482_01871	A6L1B3	435590.BVU_1801
PV_ATCC8482_01872	A6L1B4	435590.BVU_1802
PV_ATCC8482_01873	A6L1B5	435590.BVU_1803
PV_ATCC8482_01874	A6L1B6	435590.BVU_1804
PV_ATCC8482_01875	A6L1B7	435590.BVU_1805
PV_ATCC8482_01876	A6L1B8	435590.BVU_1806
PV_ATCC8482_01877	A6L1B9	435590.BVU_1807
PV_ATCC8482_01878	A6L1C0	435590.BVU_1808
PV_ATCC8482_01879	A6L1C1	435590.BVU_1809
PV_ATCC8482_01880	A6L1C2	435590.BVU_1810
PV_ATCC8482_01881	A6L1C3	435590.BVU_1811
PV_ATCC8482_01882	A6L1C4	435590.BVU_1812
PV_ATCC8482_01883	A6L1C5	435590.BVU_1813
PV_ATCC8482_01884	A6L1C6	435590.BVU_1814
PV_ATCC8482_01885	A6L1C7	435590.BVU_1815
PV_ATCC8482_01886	A6L1C8	435590.BVU_1816
PV_ATCC8482_01887	A6L1C9	435590.BVU_1817
PV_ATCC8482_01888	A6L1D0	435590.BVU_1818
PV_ATCC8482_01889	A6L1D1	435590.BVU_1819
PV_ATCC8482_01890	A6L1D2	435590.BVU_1820
PV_ATCC8482_01891	A6L1D3	435590.BVU_1821
PV_ATCC8482_01892	A6L1D4	435590.BVU_1822
PV_ATCC8482_01893	A6L1D5	435590.BVU_1823
PV_ATCC8482_01894	A6L1D6	435590.BVU_1824
PV_ATCC8482_01895	A6L1D7	435590.BVU_1825
PV_ATCC8482_01896	A6L1D8	435590.BVU_1826
PV_ATCC8482_01897	A6L1D9	435590.BVU_1827
PV_ATCC8482_01898	A6L1E0	435590.BVU_1828
PV_ATCC8482_01899	A6L1E1	435590.BVU_1829
PV_ATCC8482_01900	A6L1E2	435590.BVU_1830
PV_ATCC8482_01901	A6L1E3	435590.BVU_1831
PV_ATCC8482_01903	A6L1E6	435590.BVU_1835
PV_ATCC8482_01904	A6L1E7	435590.BVU_1836
PV_ATCC8482_01905	A6L1E8	435590.BVU_1837
PV_ATCC8482_01906	A6L1E9	435590.BVU_1838
PV_ATCC8482_01907	A6L1F0	435590.BVU_1839
PV_ATCC8482_01908	A6L1F1	435590.BVU_1840
PV_ATCC8482_01909	A6L1F2	435590.BVU_1841
PV_ATCC8482_01910	A6L1F3	435590.BVU_1842
PV_ATCC8482_01911	A6L1F4	435590.BVU_1843
PV_ATCC8482_01912	A6L1F5	435590.BVU_1844
PV_ATCC8482_01913	A6L1F6	435590.BVU_1845
PV_ATCC8482_01914	A6L1F8	435590.BVU_1847
PV_ATCC8482_01915	A6L1F9	435590.BVU_1848
PV_ATCC8482_01916	A6L1G0	435590.BVU_1849
PV_ATCC8482_01917	A6L1G1	435590.BVU_1850
PV_ATCC8482_01918	A6L1G2	435590.BVU_1851
PV_ATCC8482_01919	A6L1G3	435590.BVU_1852
PV_ATCC8482_01920	A6L1G4	435590.BVU_1853
PV_ATCC8482_01921	A6L1G5	435590.BVU_1854
PV_ATCC8482_01922	A6L1G6	435590.BVU_1855
PV_ATCC8482_01923	A6L1G7	435590.BVU_1856
PV_ATCC8482_01924	A6L1G8	435590.BVU_1857
PV_ATCC8482_01925	A6L1G9	435590.BVU_1858
PV_ATCC8482_01926	A6L1H0	435590.BVU_1859
PV_ATCC8482_01927	A6L1H1	435590.BVU_1860
PV_ATCC8482_01928	A6L1H2	435590.BVU_1861
PV_ATCC8482_01929	A6L1H3	435590.BVU_1862
PV_ATCC8482_01930	A6L1H4	435590.BVU_1863
PV_ATCC8482_01931	A6L1H5	435590.BVU_1864
PV_ATCC8482_01932	A6L1H6	435590.BVU_1865
PV_ATCC8482_01933	A6L1H7	435590.BVU_1866
PV_ATCC8482_01935	A6L1H8	435590.BVU_1867
PV_ATCC8482_01936	A6L1H9	435590.BVU_1868
PV_ATCC8482_01937	A6L1I0	435590.BVU_1869
PV_ATCC8482_01938	A6L1I1	435590.BVU_1870
PV_ATCC8482_01939	A6L1I2	435590.BVU_1871
PV_ATCC8482_01940	A6L1I3	435590.BVU_1872
PV_ATCC8482_01941	A6L1I4	435590.BVU_1873
PV_ATCC8482_01942	A6L1I5	435590.BVU_1874
PV_ATCC8482_01943	A6L1I6	435590.BVU_1875
PV_ATCC8482_01944		435590.BVU_1425
PV_ATCC8482_01945	A6L1I8	435590.BVU_1877
PV_ATCC8482_01946	A6L1I9	435590.BVU_1878
PV_ATCC8482_01947	A6L1J0	435590.BVU_1879
PV_ATCC8482_01948	A6L1J1	435590.BVU_1880
PV_ATCC8482_01949	A6L1J2	435590.BVU_1881
PV_ATCC8482_01950	A6L1J3	435590.BVU_1882
PV_ATCC8482_01951	A6L1J4	435590.BVU_1883
PV_ATCC8482_01952	A6L1J5	435590.BVU_1884
PV_ATCC8482_01953	A6L1J6	435590.BVU_1885
PV_ATCC8482_01954	A6L1J7	435590.BVU_1886
PV_ATCC8482_01955	A6L1J8	435590.BVU_1887
PV_ATCC8482_01956	A6L1J9	435590.BVU_1888
PV_ATCC8482_01957	A6L1K0	435590.BVU_1889
PV_ATCC8482_01958	A6L1K1	435590.BVU_1890
PV_ATCC8482_01959	A6L1K2	435590.BVU_1891
PV_ATCC8482_01960	A6L1K3	435590.BVU_1892
PV_ATCC8482_01961	A6L1K4	435590.BVU_1893
PV_ATCC8482_01962	A6L1K5	435590.BVU_1894
PV_ATCC8482_01963	A6L1K6	435590.BVU_1895
PV_ATCC8482_01964	A6L1K7	435590.BVU_1896
PV_ATCC8482_01965	A6L1K8	435590.BVU_1897
PV_ATCC8482_01967	A6L1K9	435590.BVU_1899
PV_ATCC8482_01968	A6L1L0	435590.BVU_1900
PV_ATCC8482_01969	A6L1L1	435590.BVU_1901
PV_ATCC8482_01970	A6L1L2	435590.BVU_1902
PV_ATCC8482_01971	A6L1L3	435590.BVU_1903
PV_ATCC8482_01972	A6L1L4	435590.BVU_1904
PV_ATCC8482_01973	A6L1L5	435590.BVU_1905
PV_ATCC8482_01974	A6L1L6	435590.BVU_1906
PV_ATCC8482_01975	A6L1L7	435590.BVU_1907
PV_ATCC8482_01976	A6L1L8	435590.BVU_1908
PV_ATCC8482_01977	A6L1L9	435590.BVU_1909
PV_ATCC8482_01978	A6L1M0	435590.BVU_1910
PV_ATCC8482_01979	A6L1M1	435590.BVU_1911
PV_ATCC8482_01980	A6L1M2	435590.BVU_1912
PV_ATCC8482_01981	A6L1M3	435590.BVU_1913
PV_ATCC8482_01982	A6L1M4	435590.BVU_1914
PV_ATCC8482_01983	A6L1M5	435590.BVU_1915
PV_ATCC8482_01984	A6L1M6	435590.BVU_1916
PV_ATCC8482_01985	A6L1M7	435590.BVU_1917
PV_ATCC8482_01986	A6L1M8	435590.BVU_1918
PV_ATCC8482_01987	A6L1M9	435590.BVU_1919
PV_ATCC8482_01988	A6L1N0	435590.BVU_1920
PV_ATCC8482_01989	A6L1N1	435590.BVU_1921
PV_ATCC8482_01991	A6L1N2	435590.BVU_1923
PV_ATCC8482_01992	A6L1N3	435590.BVU_1924
PV_ATCC8482_01993	A6L1N4	435590.BVU_1925
PV_ATCC8482_01994	A6L1N5	435590.BVU_1926
PV_ATCC8482_01995	A6L1N6	435590.BVU_1927
PV_ATCC8482_01996	A6L1N7	435590.BVU_1928
PV_ATCC8482_01997	A6L1N9	435590.BVU_1930
PV_ATCC8482_01998	A6L1P0	435590.BVU_1931
PV_ATCC8482_01999	A6L1P1	435590.BVU_1932
PV_ATCC8482_02000	A6L1P2	435590.BVU_1933
PV_ATCC8482_02001	A6L1P3	435590.BVU_1934
PV_ATCC8482_02002	A6L1P4	435590.BVU_1935
PV_ATCC8482_02003	A6L1P5	435590.BVU_1936
PV_ATCC8482_02004	A6L1P6	435590.BVU_1937
PV_ATCC8482_02005	A6L1P7	435590.BVU_1938
PV_ATCC8482_02006	A6L1P8	435590.BVU_1939
PV_ATCC8482_02007	A6L1P9	435590.BVU_1940
PV_ATCC8482_02009	A6L1Q0	435590.BVU_1942
PV_ATCC8482_02010	A6L1Q1	435590.BVU_1943
PV_ATCC8482_02011	A6L1Q2	435590.BVU_1944
PV_ATCC8482_02012	A6L1Q3	435590.BVU_1945
PV_ATCC8482_02014	A6L1Q4	435590.BVU_1946
PV_ATCC8482_02015	A6L1Q5	435590.BVU_1947
PV_ATCC8482_02016	A6L1Q6	435590.BVU_1948
PV_ATCC8482_02017	A6L1Q7	435590.BVU_1949
PV_ATCC8482_02018	A6L1Q8	435590.BVU_1950
PV_ATCC8482_02019	A6L1Q9	435590.BVU_1951
PV_ATCC8482_02020	A6L1R0	435590.BVU_1952
PV_ATCC8482_02021	A6L1R1	435590.BVU_1953
PV_ATCC8482_02022	A6L1R2	435590.BVU_1954
PV_ATCC8482_02023	A6L1R3	435590.BVU_1955
PV_ATCC8482_02024	A6L1R4	435590.BVU_1956
PV_ATCC8482_02025	A6L1R5	435590.BVU_1957
PV_ATCC8482_02026	A6L1R6	435590.BVU_1958
PV_ATCC8482_02027	A6L1R7	435590.BVU_1959
PV_ATCC8482_02028	A6L1R8	435590.BVU_1960
PV_ATCC8482_02029	A6L1R9	435590.BVU_1961
PV_ATCC8482_02030	A6L1S0	435590.BVU_1962
PV_ATCC8482_02031	A6L1S2	435590.BVU_1964
PV_ATCC8482_02032	A6L1S3	435590.BVU_1965
PV_ATCC8482_02033	A6L1S4	435590.BVU_1966
PV_ATCC8482_02034	A6L1S5	435590.BVU_1967
PV_ATCC8482_02035	A6L1S6	435590.BVU_1968
PV_ATCC8482_02036	A6L1S7	435590.BVU_1969
PV_ATCC8482_02037	A6L1S8	435590.BVU_1970
PV_ATCC8482_02038	A6L1S9	435590.BVU_1971
PV_ATCC8482_02039	A6L1T0	435590.BVU_1972
PV_ATCC8482_02040	A6L1T1	435590.BVU_1973
PV_ATCC8482_02042	A6L1T2	435590.BVU_1974
PV_ATCC8482_02043	A6L1T3	435590.BVU_1975
PV_ATCC8482_02044	A6L1T4	435590.BVU_1976
PV_ATCC8482_02045	A6L1T5	435590.BVU_1977
PV_ATCC8482_02046	A6L1T6	435590.BVU_1978
PV_ATCC8482_02047	A6L1T7	435590.BVU_1979
PV_ATCC8482_02048	A6L1T8	435590.BVU_1980
PV_ATCC8482_02049	A6L1T9	435590.BVU_1981
PV_ATCC8482_02050	A6L1U0	435590.BVU_1982
PV_ATCC8482_02051	A6L1U1	435590.BVU_1983
PV_ATCC8482_02052	A6L1U2	435590.BVU_1984
PV_ATCC8482_02053	A6L1U3	435590.BVU_1985
PV_ATCC8482_02054	A6L1U4	435590.BVU_1986
PV_ATCC8482_02055	A6L1U5	435590.BVU_1987
PV_ATCC8482_02056	A6L1U6	435590.BVU_1988
PV_ATCC8482_02057	A6L1U7	435590.BVU_1989
PV_ATCC8482_02058	A6L1U8	435590.BVU_1990
PV_ATCC8482_02059	A6L1U9	435590.BVU_1991
PV_ATCC8482_02060	A6L1V0	435590.BVU_1992
PV_ATCC8482_02061	A6L1V1	435590.BVU_1993
PV_ATCC8482_02062	A6L1V2	435590.BVU_1994
PV_ATCC8482_02063	A6L1V3	435590.BVU_1995
PV_ATCC8482_02064	A6L1V4	435590.BVU_1996
PV_ATCC8482_02065	A6L1V5	435590.BVU_1997
PV_ATCC8482_02071	A6L1V7	435590.BVU_2004
PV_ATCC8482_02072	A6L1V8	435590.BVU_2005
PV_ATCC8482_02073	A6L1V9	435590.BVU_2006
