locus_tag	uniprot_id	string_protein_id
BU_ATCC8492_01531	A7V847	820.ERS852554_03719
BU_ATCC8492_01532	A7V846	820.ERS852554_03720
BU_ATCC8492_01533	A7V845	820.ERS852554_03721
BU_ATCC8492_01534	A7V844	820.ERS852554_03722
BU_ATCC8492_01535	A7V843	820.ERS852554_03723
BU_ATCC8492_01536	A7V841	820.ERS852554_03724
BU_ATCC8492_01537	A7V840	820.ERS852554_03725
BU_ATCC8492_01538	A7V839	820.ERS852554_03726
BU_ATCC8492_01539	A7V838	820.ERS852554_03726
BU_ATCC8492_01540	A7V837	820.ERS852554_03727
BU_ATCC8492_01541	A7V836	820.ERS852554_03728
BU_ATCC8492_01542	A7V835	820.ERS852554_03729
BU_ATCC8492_01543	A7V834	820.ERS852554_03730
BU_ATCC8492_01544	A7V833	820.ERS852554_03731
BU_ATCC8492_01545	A7V832	820.ERS852554_03732
BU_ATCC8492_01546	A7V831	820.ERS852554_03733
BU_ATCC8492_01547	A7V830	820.ERS852554_03734
BU_ATCC8492_01548	A7V829	820.ERS852554_03735
BU_ATCC8492_01549	A7V828	820.ERS852554_03736
BU_ATCC8492_01550	A7V827	820.ERS852554_03737
BU_ATCC8492_01551	A7V826	820.ERS852554_03738
BU_ATCC8492_01552	A7V825	820.ERS852554_03739
BU_ATCC8492_01553	A7V824	820.ERS852554_03740
BU_ATCC8492_01554	A7V823	820.ERS852554_03741
BU_ATCC8492_01555	A7V821	820.ERS852554_03742
BU_ATCC8492_01556	A7V820	820.ERS852554_03743
BU_ATCC8492_01557		820.ERS852554_03744
BU_ATCC8492_01558	A7V818	820.ERS852554_03745
BU_ATCC8492_01559	A7V817	820.ERS852554_03746
BU_ATCC8492_01560	A7V816	820.ERS852554_03747
BU_ATCC8492_01561	A7V814	820.ERS852554_03748
BU_ATCC8492_01562	A7V811	820.ERS852554_03749
BU_ATCC8492_01563	A7V810	820.ERS852554_03750
BU_ATCC8492_01564	A7V809	820.ERS852554_03751
BU_ATCC8492_01565	A7V808	820.ERS852554_03752
BU_ATCC8492_01566	A7V806	820.ERS852554_03753
BU_ATCC8492_01567	A7V805	820.ERS852554_03754
BU_ATCC8492_01569	A7V7Z9	820.ERS852554_02588
BU_ATCC8492_01573	A7V7Z5	820.ERS852554_00677
BU_ATCC8492_01576	A7V7Z2	820.ERS852554_03391
BU_ATCC8492_01577	A7V7Z1	820.ERS852554_03412
BU_ATCC8492_01578	A7V7Z0	820.ERS852554_03246
BU_ATCC8492_01579	A7V7Y9	820.ERS852554_02151
BU_ATCC8492_01580	A7V7Y8	820.ERS852554_02152
BU_ATCC8492_01581	A7V7Y7	820.ERS852554_02153
BU_ATCC8492_01582	A7V7Y6	820.ERS852554_01354
BU_ATCC8492_01584	A7V7Y4	820.ERS852554_03421
BU_ATCC8492_01587		820.ERS852554_03667
BU_ATCC8492_01588		820.ERS852554_01088
BU_ATCC8492_01592	A7V7X4	820.ERS852554_03762
BU_ATCC8492_01593	A7V7X1	820.ERS852554_03763
BU_ATCC8492_01594	A7V7X0	820.ERS852554_03764
BU_ATCC8492_01595	A7V7W9	820.ERS852554_03765
BU_ATCC8492_01596	A7V7W7	820.ERS852554_03766
BU_ATCC8492_01597	A7V7W6	820.ERS852554_03767
BU_ATCC8492_01598	A7V7W4	820.ERS852554_03768
BU_ATCC8492_01599	A7V7W3	820.ERS852554_03769
BU_ATCC8492_01600	A7V7W2	820.ERS852554_03770
BU_ATCC8492_01601	A7V7W1	820.ERS852554_03771
BU_ATCC8492_01602	A7V7V9	820.ERS852554_03772
BU_ATCC8492_01603	A7V7V8	820.ERS852554_03773
BU_ATCC8492_01604	A7V7V7	820.ERS852554_03774
BU_ATCC8492_01605	A7V7V6	820.ERS852554_03775
BU_ATCC8492_01606	A7V7V5	820.ERS852554_03776
BU_ATCC8492_01607	A7V7V4	820.ERS852554_03777
BU_ATCC8492_01608	A7V7V3	820.ERS852554_03778
BU_ATCC8492_01609	A7V7V2	820.ERS852554_03779
BU_ATCC8492_01610	A7V7V1	820.ERS852554_03780
BU_ATCC8492_01611	A7V7V0	820.ERS852554_03781
BU_ATCC8492_01612	A7V7U9	820.ERS852554_03782
BU_ATCC8492_01613	A7V7U8	820.ERS852554_03783
BU_ATCC8492_01614	A7V7U6	820.ERS852554_03784
BU_ATCC8492_01615	A7V7U5	820.ERS852554_03785
BU_ATCC8492_01616	A7V7U3	820.ERS852554_03786
BU_ATCC8492_01617	A7V7U2	820.ERS852554_03787
BU_ATCC8492_01618	A7V7U1	820.ERS852554_03788
BU_ATCC8492_01619	A7V7U0	820.ERS852554_03789
BU_ATCC8492_01621	A7V7T7	820.ERS852554_03791
BU_ATCC8492_01622	A7V7T6	820.ERS852554_03792
BU_ATCC8492_01623	A7V7T5	820.ERS852554_03793
BU_ATCC8492_01624	A7V7T4	820.ERS852554_03794
BU_ATCC8492_01625	A7V7T2	820.ERS852554_03795
BU_ATCC8492_01626	A7V7T1	820.ERS852554_03796
BU_ATCC8492_01627	A7V7T0	820.ERS852554_03797
BU_ATCC8492_01628	A7V7S8	820.ERS852554_03798
BU_ATCC8492_01629	A7V7S7	820.ERS852554_03799
BU_ATCC8492_01630	A7V7S6	820.ERS852554_03800
BU_ATCC8492_01631	A7V7S5	820.ERS852554_03801
BU_ATCC8492_01632	A7V7S4	820.ERS852554_03802
BU_ATCC8492_01633	A7V7S1	820.ERS852554_03803
BU_ATCC8492_01634	A7V7S0	820.ERS852554_03804
BU_ATCC8492_01635	A7V7R8	820.ERS852554_03805
BU_ATCC8492_01636	A7V7R6	820.ERS852554_03806
BU_ATCC8492_01637	A7V7R5	820.ERS852554_03807
BU_ATCC8492_01638	A7V7R4	820.ERS852554_03808
BU_ATCC8492_01639	A7V7R2	820.ERS852554_03809
BU_ATCC8492_01640	A7V7R1	820.ERS852554_03810
BU_ATCC8492_01641	A7V7R0	820.ERS852554_03811
BU_ATCC8492_01642	A7V7Q9	820.ERS852554_03812
BU_ATCC8492_01643	A7V7Q8	820.ERS852554_03813
BU_ATCC8492_01644	A7V7Q7	820.ERS852554_03814
BU_ATCC8492_01645	A7V7Q6	820.ERS852554_03815
BU_ATCC8492_01646	A7V7Q5	820.ERS852554_03816
BU_ATCC8492_01647	A7V7Q3	820.ERS852554_03817
BU_ATCC8492_01648	A7V7Q2	820.ERS852554_03818
BU_ATCC8492_01649	A7V7Q1	820.ERS852554_03819
BU_ATCC8492_01650	A7V7Q0	820.ERS852554_03820
BU_ATCC8492_01651	A7V7P9	820.ERS852554_03821
BU_ATCC8492_01652	A7V7P8	820.ERS852554_03822
BU_ATCC8492_01653	A7V7P7	820.ERS852554_03823
BU_ATCC8492_01654	A7V7P6	820.ERS852554_03824
BU_ATCC8492_01655	A7V7P5	820.ERS852554_03827
BU_ATCC8492_01656	A7V7P4	820.ERS852554_03828
BU_ATCC8492_01657	A7V7P3	820.ERS852554_03239
BU_ATCC8492_01658	A7V7P1	820.ERS852554_03240
BU_ATCC8492_01659	A7V7P0	820.ERS852554_03241
BU_ATCC8492_01660	A7V7N8	820.ERS852554_03242
BU_ATCC8492_01661	A7V7N7	820.ERS852554_03243
BU_ATCC8492_01662	A7V7N6	820.ERS852554_03244
BU_ATCC8492_01663	A7V7N4	820.ERS852554_03245
BU_ATCC8492_01664	A7V7N3	820.ERS852554_03246
BU_ATCC8492_01665	A7V7N2	820.ERS852554_03247
BU_ATCC8492_01666	A7V7N1	820.ERS852554_03248
BU_ATCC8492_01667	A7V7N0	820.ERS852554_03249
BU_ATCC8492_01668	A7V7M9	820.ERS852554_03250
BU_ATCC8492_01669		820.ERS852554_03251
BU_ATCC8492_01670	A7V7M7	820.ERS852554_03252
BU_ATCC8492_01671	A7V7M5	820.ERS852554_03253
BU_ATCC8492_01672	A7V7M4	820.ERS852554_03254
BU_ATCC8492_01673	A7V7M3	820.ERS852554_03255
BU_ATCC8492_01674	A7V7M2	820.ERS852554_03256
BU_ATCC8492_01675	A7V7M0	820.ERS852554_03257
BU_ATCC8492_01676	A7V7L9	820.ERS852554_03258
BU_ATCC8492_01677	A7V7L8	820.ERS852554_03259
BU_ATCC8492_01678	A7V7L6	820.ERS852554_03260
BU_ATCC8492_01679	A7V7L5	820.ERS852554_03261
BU_ATCC8492_01680	A7V7L4	820.ERS852554_03262
BU_ATCC8492_01681	A7V7L3	820.ERS852554_03263
BU_ATCC8492_01682	A7V7L2	820.ERS852554_03264
BU_ATCC8492_01683	A7V7L0	820.ERS852554_03265
BU_ATCC8492_01684	A7V7K9	820.ERS852554_03266
BU_ATCC8492_01685	A7V7K7	820.ERS852554_03267
BU_ATCC8492_01686	A7V7K6	820.ERS852554_03268
BU_ATCC8492_01687	A7V7K5	820.ERS852554_03269
BU_ATCC8492_01688	A7V7K4	820.ERS852554_03270
BU_ATCC8492_01689	A7V7K3	820.ERS852554_03271
BU_ATCC8492_01690	A7V7K2	820.ERS852554_03272
BU_ATCC8492_01691	A7V7K1	820.ERS852554_03273
BU_ATCC8492_01692	A7V7K0	820.ERS852554_03274
BU_ATCC8492_01693	A7V7J9	820.ERS852554_03275
BU_ATCC8492_01694	A7V7J8	820.ERS852554_03276
BU_ATCC8492_01695	A7V7J7	820.ERS852554_03277
BU_ATCC8492_01696	A7V7J6	820.ERS852554_03278
BU_ATCC8492_01697	A7V7J4	820.ERS852554_03279
BU_ATCC8492_01698	A7V7J2	820.ERS852554_03280
BU_ATCC8492_01699	A7V7J1	820.ERS852554_03281
BU_ATCC8492_01701	A7V7I9	820.ERS852554_03278
BU_ATCC8492_01704	A7V7I6	820.ERS852554_01091
BU_ATCC8492_01706	A7V7I4	820.ERS852554_01413
BU_ATCC8492_01707	A7V7I3	820.ERS852554_01414
BU_ATCC8492_01708	A7V7I2	820.ERS852554_03284
BU_ATCC8492_01709	A7V7I1	820.ERS852554_03285
BU_ATCC8492_01710	A7V7I0	820.ERS852554_03286
BU_ATCC8492_01711	A7V7H9	820.ERS852554_03287
BU_ATCC8492_01712	A7V7H8	820.ERS852554_03288
BU_ATCC8492_01713	A7V7H6	820.ERS852554_03289
BU_ATCC8492_01714	A7V7H5	820.ERS852554_03290
BU_ATCC8492_01715	A7V7H4	820.ERS852554_03291
BU_ATCC8492_01716	A7V7H2	820.ERS852554_03292
BU_ATCC8492_01717	A7V7H1	820.ERS852554_03293
BU_ATCC8492_01718	A7V7H0	820.ERS852554_03294
BU_ATCC8492_01719	A7V7G9	820.ERS852554_03295
BU_ATCC8492_01720	A7V7G8	820.ERS852554_03296
BU_ATCC8492_01721	A7V7G7	820.ERS852554_03297
BU_ATCC8492_01722	A7V7G6	820.ERS852554_03298
BU_ATCC8492_01723	A7V7G5	820.ERS852554_03299
BU_ATCC8492_01724	A7V7G4	820.ERS852554_03301
BU_ATCC8492_01725	A7V7G3	820.ERS852554_03302
BU_ATCC8492_01726	A7V7G2	820.ERS852554_03303
BU_ATCC8492_01727	A7V7G1	820.ERS852554_03304
BU_ATCC8492_01728	A7V7G0	820.ERS852554_03305
BU_ATCC8492_01729	A7V7F9	820.ERS852554_03306
BU_ATCC8492_01730	A7V7F8	820.ERS852554_03307
BU_ATCC8492_01731	A7V7F7	820.ERS852554_03308
BU_ATCC8492_01732	A7V7F6	820.ERS852554_03309
BU_ATCC8492_01733	A7V7F5	820.ERS852554_03310
BU_ATCC8492_01734	A7V7F4	820.ERS852554_03311
BU_ATCC8492_01735	A7V7F3	820.ERS852554_03312
BU_ATCC8492_01736	A7V7F2	820.ERS852554_03313
BU_ATCC8492_01737	A7V7F1	820.ERS852554_03314
BU_ATCC8492_01739	A7V7E9	820.ERS852554_00466
BU_ATCC8492_01740	A7V7E8	820.ERS852554_00465
BU_ATCC8492_01741	A7V7E7	820.ERS852554_00586
BU_ATCC8492_01750	A7V7D7	820.ERS852554_00354
BU_ATCC8492_01751	A7V7D6	820.ERS852554_00353
BU_ATCC8492_01752	A7V7D5	820.ERS852554_00352
BU_ATCC8492_01753	A7V7D2	820.ERS852554_00351
BU_ATCC8492_01754	A7V7D1	820.ERS852554_00350
BU_ATCC8492_01755	A7V7D0	820.ERS852554_00348
BU_ATCC8492_01757	A7V7C8	820.ERS852554_00349
BU_ATCC8492_01758	A7V7C6	820.ERS852554_00328
BU_ATCC8492_01759	A7V7C5	820.ERS852554_00327
BU_ATCC8492_01763	A7V7B6	820.ERS852554_03314
BU_ATCC8492_01764	A7V7B5	820.ERS852554_03315
BU_ATCC8492_01765	A7V7B4	820.ERS852554_03316
BU_ATCC8492_01766	A7V7B3	820.ERS852554_03317
BU_ATCC8492_01767	A7V7B2	820.ERS852554_03318
BU_ATCC8492_01768	A7V7B1	820.ERS852554_03319
BU_ATCC8492_01769	A7V7B0	820.ERS852554_03320
BU_ATCC8492_01770	A7V7A9	820.ERS852554_03321
BU_ATCC8492_01771	A7V7A8	820.ERS852554_03322
BU_ATCC8492_01772	A7V7A7	820.ERS852554_03323
BU_ATCC8492_01773	A7V7A6	820.ERS852554_03324
BU_ATCC8492_01774	A7V7A5	820.ERS852554_03325
BU_ATCC8492_01775	A7V7A4	820.ERS852554_03326
BU_ATCC8492_01776	A7V7A3	820.ERS852554_03327
BU_ATCC8492_01777	A7V7A2	820.ERS852554_03328
BU_ATCC8492_01778	A7V7A1	820.ERS852554_03329
BU_ATCC8492_01779	A7V7A0	820.ERS852554_03330
BU_ATCC8492_01780	A7V799	820.ERS852554_03331
BU_ATCC8492_01781	A7V798	820.ERS852554_03332
BU_ATCC8492_01782	A7V797	820.ERS852554_03333
BU_ATCC8492_01783	A7V796	820.ERS852554_03334
BU_ATCC8492_01784	A7V795	820.ERS852554_03335
BU_ATCC8492_01785	A7V794	820.ERS852554_03336
BU_ATCC8492_01786	A7V793	820.ERS852554_03337
BU_ATCC8492_01787	A7V792	820.ERS852554_03361
BU_ATCC8492_01788	A7V790	820.ERS852554_03362
BU_ATCC8492_01789	A7V789	820.ERS852554_03363
BU_ATCC8492_01790	A7V788	820.ERS852554_03364
BU_ATCC8492_01791	A7V786	820.ERS852554_03365
BU_ATCC8492_01792	A7V785	820.ERS852554_03366
BU_ATCC8492_01793	A7V784	820.ERS852554_03367
BU_ATCC8492_01794	A7V783	820.ERS852554_03368
BU_ATCC8492_01795	A7V782	820.ERS852554_03369
BU_ATCC8492_01796	A7V780	820.ERS852554_01002
BU_ATCC8492_01798	A7V778	820.ERS852554_01015
BU_ATCC8492_01799	A7V777	820.ERS852554_02729
BU_ATCC8492_01801	A7V775	820.ERS852554_03344
BU_ATCC8492_01802	A7V774	820.ERS852554_03948
BU_ATCC8492_01803	A7V772	820.ERS852554_00604
BU_ATCC8492_01804	A7V771	820.ERS852554_00603
BU_ATCC8492_01806	A7V769	820.ERS852554_02807
BU_ATCC8492_01807	A7V768	820.ERS852554_02178
BU_ATCC8492_01808	A7V767	820.ERS852554_03148
BU_ATCC8492_01809	A7V766	820.ERS852554_03948
BU_ATCC8492_01810	A7V765	820.ERS852554_03370
BU_ATCC8492_01811	A7V764	820.ERS852554_03371
BU_ATCC8492_01812	A7V763	820.ERS852554_03372
BU_ATCC8492_01813	A7V761	820.ERS852554_03373
BU_ATCC8492_01816	A7V760	820.ERS852554_03376
BU_ATCC8492_01817	A7V759	820.ERS852554_03377
BU_ATCC8492_01818	A7V757	820.ERS852554_03378
BU_ATCC8492_01819	A7V756	820.ERS852554_03379
BU_ATCC8492_01820	A7V755	820.ERS852554_03380
BU_ATCC8492_01821	A7V754	820.ERS852554_03381
BU_ATCC8492_01822	A7V753	820.ERS852554_03382
BU_ATCC8492_01823	A7V752	820.ERS852554_03383
BU_ATCC8492_01824	A7V751	820.ERS852554_03384
BU_ATCC8492_01825	A7V750	820.ERS852554_03385
BU_ATCC8492_01826	A7V749	820.ERS852554_03386
BU_ATCC8492_01827	A7V748	820.ERS852554_03387
BU_ATCC8492_01828		820.ERS852554_03388
BU_ATCC8492_01829	A7V745	820.ERS852554_03389
BU_ATCC8492_01830	A7V744	820.ERS852554_03390
BU_ATCC8492_01831	A7V743	820.ERS852554_03391
BU_ATCC8492_01832	A7V742	820.ERS852554_03392
BU_ATCC8492_01833	A7V741	820.ERS852554_03393
BU_ATCC8492_01834		820.ERS852554_03394
BU_ATCC8492_01835	A7V739	820.ERS852554_03395
BU_ATCC8492_01836	A7V738	820.ERS852554_03396
BU_ATCC8492_01837	A7V737	820.ERS852554_03397
BU_ATCC8492_01838	A7V736	820.ERS852554_03398
BU_ATCC8492_01839	A7V735	820.ERS852554_03399
BU_ATCC8492_01840	A7V734	820.ERS852554_03400
BU_ATCC8492_01841	A7V733	820.ERS852554_03401
BU_ATCC8492_01842	A7V732	820.ERS852554_03402
BU_ATCC8492_01843	A7V731	820.ERS852554_03403
BU_ATCC8492_01844		820.ERS852554_03404
BU_ATCC8492_01845	A7V4Z7	820.ERS852554_03405
BU_ATCC8492_01846	A7V4Z6	820.ERS852554_03406
BU_ATCC8492_01847	A7V4Z5	820.ERS852554_03407
BU_ATCC8492_01848	A7V4Z4	820.ERS852554_03408
BU_ATCC8492_01849	A7V4Z3	820.ERS852554_03409
BU_ATCC8492_01850	A7V4Z1	820.ERS852554_03410
BU_ATCC8492_01851	A7V4Z0	820.ERS852554_03411
BU_ATCC8492_01852	A7V4Y9	820.ERS852554_03412
BU_ATCC8492_01853	A7V4Y8	820.ERS852554_03413
BU_ATCC8492_01854	A7V4Y7	820.ERS852554_03414
BU_ATCC8492_01855	A7V4Y6	820.ERS852554_03415
BU_ATCC8492_01856	A7V4Y5	820.ERS852554_03416
BU_ATCC8492_01857	A7V4Y4	820.ERS852554_03417
BU_ATCC8492_01858	A7V4Y3	820.ERS852554_03418
BU_ATCC8492_01859	A7V4Y2	820.ERS852554_03419
BU_ATCC8492_01860		820.ERS852554_03420
BU_ATCC8492_01861	A7V4Y1	820.ERS852554_03421
BU_ATCC8492_01862	A7V4Y0	820.ERS852554_03422
BU_ATCC8492_01863	A7V4X9	820.ERS852554_03423
BU_ATCC8492_01864	A7V4X7	820.ERS852554_03424
BU_ATCC8492_01865	A7V4X6	820.ERS852554_03425
BU_ATCC8492_01866	A7V4X4	820.ERS852554_03426
BU_ATCC8492_01867	A7V4X3	820.ERS852554_03427
BU_ATCC8492_01868	A7V4X2	820.ERS852554_03428
BU_ATCC8492_01869	A7V4X1	820.ERS852554_03429
BU_ATCC8492_01870	A7V4X0	820.ERS852554_03430
BU_ATCC8492_01871	A7V4W9	820.ERS852554_03431
BU_ATCC8492_01872	A7V4W8	820.ERS852554_03432
BU_ATCC8492_01873	A7V4W7	820.ERS852554_03433
BU_ATCC8492_01874		820.ERS852554_03434
BU_ATCC8492_01875	A7V4W5	820.ERS852554_03435
BU_ATCC8492_01876	A7V4W4	820.ERS852554_03436
BU_ATCC8492_01877	A7V4W3	820.ERS852554_03437
BU_ATCC8492_01878	A7V4W1	820.ERS852554_03438
BU_ATCC8492_01879	A7V4W0	820.ERS852554_03439
BU_ATCC8492_01880	A7V4V9	820.ERS852554_03440
BU_ATCC8492_01884	A7V4V3	820.ERS852554_01163
BU_ATCC8492_01888	A7V4U6	820.ERS852554_02127
BU_ATCC8492_01889	A7V4U5	820.ERS852554_01158
BU_ATCC8492_01890	A7V4U4	820.ERS852554_01157
BU_ATCC8492_01892	A7V4U2	820.ERS852554_01155
BU_ATCC8492_01893	A7V4U1	820.ERS852554_01154
BU_ATCC8492_01894	A7V4U0	820.ERS852554_01153
BU_ATCC8492_01895	A7V4T9	820.ERS852554_01152
BU_ATCC8492_01896	A7V4T8	820.ERS852554_01151
BU_ATCC8492_01897	A7V4T7	820.ERS852554_01150
BU_ATCC8492_01898	A7V4T6	820.ERS852554_01149
BU_ATCC8492_01899		820.ERS852554_01148
BU_ATCC8492_01900	A7V4T4	820.ERS852554_01147
BU_ATCC8492_01901	A7V4T2	820.ERS852554_01146
BU_ATCC8492_01902	A7V4T1	820.ERS852554_01145
BU_ATCC8492_01903	A7V4T0	820.ERS852554_01144
BU_ATCC8492_01904	A7V4S6	820.ERS852554_00927
BU_ATCC8492_01905	A7V4S4	820.ERS852554_00586
BU_ATCC8492_01906	A7V4S3	820.ERS852554_01360
BU_ATCC8492_01907	A7V4S2	820.ERS852554_00929
BU_ATCC8492_01908	A7V4S1	820.ERS852554_00930
BU_ATCC8492_01910	A7V4R9	820.ERS852554_03555
BU_ATCC8492_01913	A7V4R4	820.ERS852554_02792
BU_ATCC8492_01914	A7V4R3	820.ERS852554_00839
BU_ATCC8492_01915	A7V4R2	820.ERS852554_00569
BU_ATCC8492_01916	A7V4R1	820.ERS852554_02772
BU_ATCC8492_01917	A7V4R0	820.ERS852554_00568
BU_ATCC8492_01919	A7V4Q6	820.ERS852554_00728
BU_ATCC8492_01922	A7V4Q2	820.ERS852554_02790
BU_ATCC8492_01923	A7V4Q1	820.ERS852554_00568
BU_ATCC8492_01924	A7V4P8	820.ERS852554_02753
BU_ATCC8492_01927	A7V4P2	820.ERS852554_03231
BU_ATCC8492_01928	A7V4P1	820.ERS852554_03232
BU_ATCC8492_01929	A7V4P0	820.ERS852554_03233
BU_ATCC8492_01930	A7V4N9	820.ERS852554_01098
BU_ATCC8492_01931	A7V4N8	820.ERS852554_01097
BU_ATCC8492_01932	A7V4N7	820.ERS852554_01096
BU_ATCC8492_01933	A7V4N3	820.ERS852554_01095
BU_ATCC8492_01934	A7V4N2	820.ERS852554_01094
BU_ATCC8492_01935	A7V4N1	820.ERS852554_01093
BU_ATCC8492_01938	A7V4M6	820.ERS852554_01067
BU_ATCC8492_01939	A7V4M5	820.ERS852554_01066
BU_ATCC8492_01940	A7V4M4	820.ERS852554_01065
BU_ATCC8492_01941	A7V4M3	820.ERS852554_01064
BU_ATCC8492_01942	A7V4M2	820.ERS852554_01063
BU_ATCC8492_01943	A7V4M1	820.ERS852554_01062
BU_ATCC8492_01944	A7V4L9	820.ERS852554_01061
BU_ATCC8492_01945	A7V4L8	820.ERS852554_01060
BU_ATCC8492_01946	A7V4L7	820.ERS852554_01059
BU_ATCC8492_01947	A7V4L6	820.ERS852554_01058
BU_ATCC8492_01948	A7V4L5	820.ERS852554_01057
BU_ATCC8492_01949	A7V4L4	820.ERS852554_01056
BU_ATCC8492_01950	A7V4L3	820.ERS852554_01055
BU_ATCC8492_01951	A7V4L2	820.ERS852554_01040
BU_ATCC8492_01952	A7V4L1	820.ERS852554_01038
BU_ATCC8492_01953	A7V4L0	820.ERS852554_01037
BU_ATCC8492_01954	A7V4K9	820.ERS852554_01036
BU_ATCC8492_01955	A7V4K8	820.ERS852554_01035
BU_ATCC8492_01956		820.ERS852554_01034
BU_ATCC8492_01957	A7V4K5	820.ERS852554_01033
BU_ATCC8492_01958	A7V4K3	820.ERS852554_03181
BU_ATCC8492_01959	A7V4K2	820.ERS852554_03179
BU_ATCC8492_01960	A7V4K1	820.ERS852554_03178
BU_ATCC8492_01961	A7V4K0	820.ERS852554_03177
BU_ATCC8492_01962	A7V4J9	820.ERS852554_03176
BU_ATCC8492_01963	A7V4J8	820.ERS852554_03175
BU_ATCC8492_01964	A7V4J7	820.ERS852554_03173
BU_ATCC8492_01965	A7V4J6	820.ERS852554_01041
BU_ATCC8492_01966	A7V4J5	820.ERS852554_01030
BU_ATCC8492_01967	A7V4J4	820.ERS852554_01029
BU_ATCC8492_01968	A7V4J3	820.ERS852554_01028
BU_ATCC8492_01969		820.ERS852554_01027
BU_ATCC8492_01976	A7V4H9	820.ERS852554_01026
BU_ATCC8492_01978	A7V4H5	820.ERS852554_03442
BU_ATCC8492_01979	A7V4H4	820.ERS852554_03443
BU_ATCC8492_01980	A7V4H3	820.ERS852554_03444
BU_ATCC8492_01981	A7V4H2	820.ERS852554_03445
BU_ATCC8492_01987		820.ERS852554_02356
BU_ATCC8492_01988	A7V0M4	820.ERS852554_02357
BU_ATCC8492_01989	A7V0M5	820.ERS852554_02358
BU_ATCC8492_01990	A7V0M6	820.ERS852554_02359
BU_ATCC8492_01991	A7V0M7	820.ERS852554_02360
BU_ATCC8492_01992	A7V0M8	820.ERS852554_02361
BU_ATCC8492_01993	A7V0M9	820.ERS852554_02362
BU_ATCC8492_01994	A7V0N1	820.ERS852554_02363
BU_ATCC8492_01995	A7V0N2	820.ERS852554_02364
BU_ATCC8492_01996	A7V0N3	820.ERS852554_02365
BU_ATCC8492_01997	A7V0N5	820.ERS852554_02366
BU_ATCC8492_01998	A7V0N6	820.ERS852554_02367
BU_ATCC8492_01999	A7V0N7	820.ERS852554_02368
BU_ATCC8492_02000	A7V0N8	820.ERS852554_02369
BU_ATCC8492_02001	A7V0N9	820.ERS852554_02370
BU_ATCC8492_02002	A7V0P0	820.ERS852554_02371
BU_ATCC8492_02003	A7V0P2	820.ERS852554_02372
BU_ATCC8492_02004	A7V0P4	820.ERS852554_02373
BU_ATCC8492_02005	A7V0P5	820.ERS852554_02374
BU_ATCC8492_02006	A7V0P6	820.ERS852554_02375
BU_ATCC8492_02007	A7V0P7	820.ERS852554_02376
BU_ATCC8492_02008	A7V0P8	820.ERS852554_02380
BU_ATCC8492_02009	A7V0P9	820.ERS852554_02381
BU_ATCC8492_02010	A7V0Q0	820.ERS852554_02382
BU_ATCC8492_02011	A7V0Q1	820.ERS852554_02383
BU_ATCC8492_02012	A7V0Q3	820.ERS852554_02384
BU_ATCC8492_02013	A7V0Q4	820.ERS852554_02385
BU_ATCC8492_02014	A7V0Q5	820.ERS852554_02386
BU_ATCC8492_02015	A7V0Q6	820.ERS852554_02387
BU_ATCC8492_02016	A7V0Q7	820.ERS852554_02308
BU_ATCC8492_02018	A7V0Q9	820.ERS852554_02388
BU_ATCC8492_02019	A7V0R0	820.ERS852554_02389
BU_ATCC8492_02020	A7V0R1	820.ERS852554_02390
BU_ATCC8492_02021	A7V0R3	820.ERS852554_02391
BU_ATCC8492_02022	A7V0R4	820.ERS852554_02392
BU_ATCC8492_02023	A7V0R6	820.ERS852554_02393
BU_ATCC8492_02024	A7V0R7	820.ERS852554_02394
BU_ATCC8492_02025	A7V0R8	820.ERS852554_02395
BU_ATCC8492_02026	A7V0R9	820.ERS852554_02396
BU_ATCC8492_02027	A7V0S0	820.ERS852554_02397
BU_ATCC8492_02028	A7V0S1	820.ERS852554_02398
BU_ATCC8492_02029	A7V0S2	820.ERS852554_02399
BU_ATCC8492_02030	A7V0S3	820.ERS852554_02400
BU_ATCC8492_02031	A7V0S4	820.ERS852554_02401
BU_ATCC8492_02032		820.ERS852554_02402
BU_ATCC8492_02033	A7V0S6	820.ERS852554_02403
BU_ATCC8492_02034	A7V0S7	820.ERS852554_02404
BU_ATCC8492_02035	A7V0S8	820.ERS852554_02405
BU_ATCC8492_02036	A7V0S9	820.ERS852554_02406
BU_ATCC8492_02037	A7V0T0	820.ERS852554_02407
BU_ATCC8492_02038	A7V0T1	820.ERS852554_02408
BU_ATCC8492_02039	A7V0T2	820.ERS852554_02409
BU_ATCC8492_02040	A7V0T3	820.ERS852554_02410
BU_ATCC8492_02041	A7V0T4	820.ERS852554_02411
BU_ATCC8492_02042	A7V0T5	820.ERS852554_02412
BU_ATCC8492_02045	A7V0T9	820.ERS852554_02414
BU_ATCC8492_02046	A7V0U0	820.ERS852554_02415
BU_ATCC8492_02047	A7V0U1	820.ERS852554_02416
BU_ATCC8492_02048	A7V0U2	820.ERS852554_02417
BU_ATCC8492_02049	A7V0U3	820.ERS852554_02418
BU_ATCC8492_02050	A7V0U4	820.ERS852554_02419
BU_ATCC8492_02051	A7V0U5	820.ERS852554_02420
BU_ATCC8492_02052	A7V0U6	820.ERS852554_02421
BU_ATCC8492_02053	A7V0U8	820.ERS852554_02423
BU_ATCC8492_02054	A7V0U9	820.ERS852554_02424
BU_ATCC8492_02055	A7V0V0	820.ERS852554_02425
